epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
192541,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,MUMPS,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,MUMPS,CASES,5,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,7,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,1,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,MENINGITIS,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,MENINGITIS,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,PELLAGRA,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,PELLAGRA,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,CASES,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192541,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,DEATHS,0,11/10/1925,17/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/45.pdf
192542,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,4,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,3,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,5,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,INFLUENZA,CASES,3,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,MUMPS,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,2,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,MUMPS,CASES,3,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,2,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,1,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,1,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,3,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,MENINGITIS,CASES,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,MENINGITIS,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,PELLAGRA,CASES,2,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192542,US,AL,BIRMINGHAM,CITY,PELLAGRA,DEATHS,0,18/10/1925,24/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/46.pdf
192543,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,2,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,6,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,8,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,3,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,4,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,1,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,MUMPS,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,1,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,MUMPS,CASES,7,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,5,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,1,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,MENINGITIS,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,MENINGITIS,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,PELLAGRA,CASES,1,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,PELLAGRA,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,BIRMINGHAM,CITY,TYPHUS FEVER,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,MENINGITIS,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,MENINGITIS,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,PELLAGRA,CASES,1,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,PELLAGRA,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,TYPHUS FEVER,CASES,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192543,US,AL,MOBILE,CITY,TYPHUS FEVER,DEATHS,0,25/10/1925,31/10/1925,https://www.tycho.pitt.edu/raw/PDF/1925/47.pdf
192544,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,5,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,6,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,6,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,9,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,1,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,INFLUENZA,CASES,1,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,MUMPS,CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,DIPHTHERIA,CASES,2,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,INFLUENZA,CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,INFLUENZA,DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,MUMPS,CASES,12,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,PNEUMONIA,DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,SCARLET FEVER,CASES,4,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,4,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,BIRMINGHAM,CITY,WHOOPING COUGH [PERTUSSIS],CASES,2,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,SCARLET FEVER,CASES,1,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MOBILE,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,SCARLET FEVER,CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192544,US,AL,MONTGOMERY,CITY,WHOOPING COUGH [PERTUSSIS],CASES,0,01/11/1925,07/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/48.pdf
192545,US,AL,BIRMINGHAM,CITY,CHICKENPOX [VARICELLA],CASES,3,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,BIRMINGHAM,CITY,DIPHTHERIA,CASES,4,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,BIRMINGHAM,CITY,INFLUENZA,CASES,22,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,BIRMINGHAM,CITY,INFLUENZA,DEATHS,2,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,BIRMINGHAM,CITY,MUMPS,CASES,1,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,BIRMINGHAM,CITY,PNEUMONIA,DEATHS,7,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,CHICKENPOX [VARICELLA],CASES,0,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,DIPHTHERIA,CASES,2,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,INFLUENZA,CASES,0,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,INFLUENZA,DEATHS,0,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,MUMPS,CASES,0,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MOBILE,CITY,PNEUMONIA,DEATHS,2,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
192545,US,AL,MONTGOMERY,CITY,CHICKENPOX [VARICELLA],CASES,0,08/11/1925,14/11/1925,https://www.tycho.pitt.edu/raw/PDF/1925/49.pdf
