epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
192436,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,8,31/08/1924,06/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/39.pdf
192436,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,31/08/1924,06/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/39.pdf
192436,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,31/08/1924,06/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/39.pdf
192436,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,31/08/1924,06/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/39.pdf
192436,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,7,31/08/1924,06/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/39.pdf
192437,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,0,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,1,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,6,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,5,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,11,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192437,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,3,07/09/1924,13/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/40.pdf
192438,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,7,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,MUMPS,CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,6,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,8,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,8,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,6,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192438,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,14/09/1924,20/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/41.pdf
192439,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,1,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,5,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,1,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,1,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,10,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,5,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192439,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,12,21/09/1924,27/09/1924,https://www.tycho.pitt.edu/raw/PDF/1924/42.pdf
192440,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,1,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,7,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,6,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,5,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,4,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192440,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,28/09/1924,04/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/43.pdf
192441,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,2,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,9,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,8,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,14,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192441,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,9,05/10/1924,11/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/44.pdf
192442,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,1,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,11,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,6,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,11,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,2,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192442,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,12/10/1924,18/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/45.pdf
192443,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,3,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,11,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,14,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,20,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,5,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,1,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192443,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,19/10/1924,25/10/1924,https://www.tycho.pitt.edu/raw/PDF/1924/46.pdf
192444,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,5,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,5,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,0,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,18,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,13,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,17,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,5,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192444,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,3,26/10/1924,01/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/47.pdf
192445,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,14,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,8,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,2,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,15,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,17,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,1,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,8,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192445,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,02/11/1924,08/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/48.pdf
192446,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,12,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,15,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,1,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,1,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,MUMPS,CASES,0,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,8,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,13,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,0,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192446,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,13,09/11/1924,15/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/49.pdf
192447,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,34,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,7,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,1,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,1,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,23,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,3,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,PELLAGRA,CASES,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,PELLAGRA,DEATHS,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,TYPHUS FEVER,CASES,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192447,US,DC,WASHINGTON,CITY,TYPHUS FEVER,DEATHS,0,16/11/1924,22/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/50.pdf
192448,US,DC,WASHINGTON,CITY,CHICKENPOX [VARICELLA],CASES,25,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,23,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,INFLUENZA,CASES,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,INFLUENZA,DEATHS,1,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,PNEUMONIA,DEATHS,15,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,18,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,3,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
192448,US,DC,WASHINGTON,CITY,WHOOPING COUGH [PERTUSSIS],CASES,7,23/11/1924,29/11/1924,https://www.tycho.pitt.edu/raw/PDF/1924/51.pdf
